id,brand,car_model,type,desc,problem,datetime,status
987370,比亚迪,驱逐舰05,2022款 DM-i 120KM 尊贵型,比亚迪驱逐舰05 EV模式下偷偷启动发动机,发动机,2023-08-19,用户评分
987349,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源发动机无故自启动,发动机,2023-08-19,处理反馈
987327,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源EV模式启动发动机,发动机,2023-08-19,处理反馈
987308,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源EV模式启动发动机,发动机,2023-08-19,用户评分
987302,华晨宝马,宝马X2,2020款 sDrive25i 领先型M运动套装,华晨宝马X2天窗漏水存在质量问题,车身电器,2023-08-19,处理反馈
987299,一汽丰田,皇冠陆放,2021款 2.5L HEV 四驱 尊贵版,一汽丰田皇冠陆放车机卡顿无CarPlay功能,车身电器,2023-08-19,用户评分
987287,比亚迪,秦PLUS,2021款 DM-i 120KM 尊贵型,比亚迪秦PLUS发动机在EV模式下自启动,发动机,2023-08-19,用户评分
987280,吉利汽车,博越,2020款 1.8TD DCT 智联PRO,吉利博越行驶途中车机屏幕花屏黑屏,车身电器,2023-08-19,处理反馈
987274,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源EV模式下强制启动发动机,发动机,2023-08-19,用户评分
987239,比亚迪,宋Pro新能源,2022款 DM-i 110km 旗舰型Pro,比亚迪宋Pro新能源EV模式自启动发动机,发动机,2023-08-19,用户评分
987236,长城汽车,哈弗神兽,2022款 1.5T 智享版,哈弗神兽车机导航版本太低要求升级,服务,2023-08-19,用户评分
987230,广汽三菱,劲炫ASX,2020款 2.0L CVT 智领版,广汽三菱劲炫ASX倒车时偶尔没有刹车,制动系统,2023-08-19,信息审核
987220,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源EV模式下发动机启动,发动机,2023-08-19,处理反馈
987209,比亚迪,唐新能源,2021款 DM-i 112KM 尊荣型,比亚迪唐新能源EV模式发动机无故启动,发动机,2023-08-19,用户评分
987205,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源发动机异常启动掉电,发动机,2023-08-19,用户评分
987192,比亚迪,唐新能源,2021款 DM-i 112KM 尊荣型,比亚迪唐新能源EV模式自动启动发动机,发动机,2023-08-19,处理反馈
987182,比亚迪,宋Pro新能源,2022款 DM-i 110km 旗舰型,比亚迪宋Pro新能源EV模式发动机自启动,发动机,2023-08-19,用户评分
987177,华晨宝马,宝马3系,2020款 325Li 首发版,华晨宝马3系烧保险 无故熄火 天窗异响,发动机,2023-08-19,用户评分
987166,一汽-大众,探岳,2021款 330TSI 两驱 3周年限量版,一汽大众探岳自动启停失灵 电瓶故障,车身电器,2023-08-19,用户评分
987162,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源EV模式启动发动机,发动机,2023-08-19,处理反馈
987151,比亚迪,唐新能源,2021款 DM-i 112KM 尊贵型,比亚迪唐新能源EV模式下发动机自动启动,发动机,2023-08-19,用户评分
987125,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源发动机EV模式下启动,发动机,2023-08-19,处理反馈
987124,东风本田,思域,2019款 220TURBO CVT 燃动版 国VI,东风本田思域轮胎出现掉皮严重现象,轮胎,2023-08-19,处理反馈
987058,江淮汽车,江淮iC5,2020款 豪华运动版,江淮iC5中控仪表台开裂翘起要求解决,转向系统,2023-08-18,处理反馈
987053,一汽-大众,宝来,2021款 1.5L 自动 精英智联版,一汽大众宝来方向盘开裂 车内异响,车身电器,2023-08-18,用户评分
987052,东风本田,本田CR-V,2021款 锐·混动 2.0L 两驱 净驰版,东风本田CR-V电路故障4S店查不出原因,车身电器,2023-08-18,处理反馈
987033,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源EV模式下强制启动发动机,发动机,2023-08-18,处理反馈
987032,比亚迪,宋Pro新能源,2022款 DM-i 110km 旗舰型Pro,比亚迪宋Pro新能源EV模式启动发动机,发动机,2023-08-18,处理反馈
987030,长城汽车,欧拉好猫,2021款 400km 标准续航 维纳斯版 三元锂,欧拉好猫原车配套不全要求厂家解决,服务,2023-08-18,用户评分
987020,东风本田,英仕派,2019款 260TURBO 精致版 国VI,东风本田英仕派踩刹车方向盘抖动 后轮吃胎,制动系统,2023-08-18,处理反馈
987019,比亚迪,秦PLUS,2021款 DM-i 55KM 旗舰型,比亚迪秦PLUS发动机无法启动提示检测设备,发动机,2023-08-18,处理反馈
987016,长安福特,锐际,2020款 EcoBoost 245 四驱 纵享款 ST-LINE,长安福特锐际车机导航百度地图不更新,服务,2023-08-18,用户评分
987014,广汽乘用车,传祺GS4,2015款 200T 手动 舒适版,广汽传祺GS4车身多处生锈希望得到处理,车身电器,2023-08-18,用户评分
987008,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源EV模式发动机启动,发动机,2023-08-18,用户评分
987005,比亚迪,秦PLUS,2021款 DM-i 55KM 尊贵型,比亚迪秦PLUS纯电模式下发动机频繁启动,发动机,2023-08-18,用户评分
986995,比亚迪,唐新能源,2021款 DM-i 112KM 尊荣型,比亚迪唐新能源EV模式下发功机强行启动,发动机,2023-08-18,用户评分
986988,比亚迪,唐新能源,2021款 DM-i 112KM 尊荣型,比亚迪唐新能源EV模式下发动机无故启动,发动机,2023-08-18,处理反馈
986985,比亚迪,宋PLUS新能源,2021款 DM-i 51KM 尊荣型,比亚迪宋PLUS新能源强制更新自动启动发动机,发动机,2023-08-18,处理反馈
986983,长城汽车,哈弗H6,2021款 1.5T 手动 都市版,哈弗H6车载导航等基础系统因到期无法使用,服务收费,2023-08-18,处理反馈
986974,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰型,比亚迪宋PLUS新能源EV模式下自启动发动机,发动机,2023-08-18,处理反馈
986966,一汽丰田,RAV4荣放,2020款 2.0L CVT 两驱 风尚PLUS版,一汽丰田RAV4荣放轮胎吃胎偏磨胎噪声音大,前后桥及悬挂系统,2023-08-18,用户评分
986957,比亚迪,宋Pro新能源,2022款 DM-i 110km 旗舰型Pro,比亚迪宋Pro新能源强制EV模式发动机启动,发动机,2023-08-18,用户评分
986947,比亚迪,唐新能源,2021款 DM-i 112KM 尊贵型,比亚迪唐新能源EV模式发动机无故启动,发动机,2023-08-18,用户评分
986946,比亚迪,汉,2022款 DM-i 121KM 尊享型,比亚迪汉发动机无故启动车内以及后备厢异响,发动机,2023-08-18,用户评分
986924,北京奔驰,奔驰A级,2022款 A 180 L 运动轿车,北京奔驰A级车辆着火自燃厂家态度消极,车身电器,2023-08-18,处理反馈
986913,长城汽车,哈弗神兽,2022款 1.5T 智享版,哈弗神兽车机系统两年只升级过一次,服务,2023-08-18,处理反馈
986909,比亚迪,秦新能源,2019款 出行标准版,比亚迪秦新能源车身底部漏水希望处理,车身电器,2023-08-18,处理反馈
986907,一汽-大众捷达,捷达VS5,2021款 280TSI 自动 进取型,一汽大众捷达VS5玲珑轮胎出现开裂,轮胎,2023-08-18,处理反馈
986901,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源EV模式下发动机自启动,发动机,2023-08-18,用户评分
986897,东风本田,思域,2022款 240TURBO CVT 燃动版,东风本田思域底盘及车身多处生锈腐蚀,车身电器,2023-08-18,处理反馈
986892,比亚迪,唐新能源,2022款 EV 635KM 四驱 旗舰型,比亚迪唐新能源车辆无法充电影响使用,车身电器,2023-08-18,用户评分
986871,比亚迪,唐新能源,2021款 DM-i 112KM 尊荣型,比亚迪唐新能源EV模式发动机频繁启动,发动机,2023-08-18,用户评分
986859,江淮汽车,嘉悦A5,2020款 1.5T CVT 精英型,江淮嘉悦A5气囊游丝出现问题导致故障灯亮,车身电器,2023-08-18,处理反馈
986855,长安福特,锐际,2020款 EcoBoost 245 两驱 耀享款,长安福特锐际车机系统不升级导航无法更新,其他,2023-08-18,处理反馈
986835,北京现代,菲斯塔,2019款 280TGDi 智速版 国V,北京现代菲斯塔涡轮增压器电磁阀故障,发动机,2023-08-18,处理反馈
986818,北京现代,领动,2020款 1.4T 双离合 炫动·活力型,北京现代领动变速箱挂倒挡不走故障灯亮,变速器,2023-08-18,用户评分
986795,广汽丰田,凯美瑞,2021款 2.5G 豪华版,广汽丰田凯美瑞空调出风口出现脱皮,车身电器,2023-08-18,用户评分
986785,一汽-大众捷达,捷达VS5,2019款 280TSI 自动 荣耀型,一汽大众捷达VS5转向异响多次处理未解决,转向系统,2023-08-18,处理反馈
986784,长安福特,锐际,2020款 EcoBoost 245 四驱 纵享款 ST-LINE,长安福特锐际车机未更新导航路线错误,车身电器,2023-08-18,用户评分
986772,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰型,比亚迪宋PLUS新能源发动机频繁自启动,发动机,2023-08-18,用户评分
986769,比亚迪,秦PLUS,2021款 DM-i 55KM 旗舰型,比亚迪秦PLUS发动机在纯电模式下自启动,发动机,2023-08-18,用户评分
986765,长安福特,锐际,2020款 EcoBoost 245 两驱 聪慧悦享款,长安福特锐际车机系统老旧未升级 底盘异响,前后桥及悬挂系统,2023-08-18,用户评分
986763,一汽-大众捷达,捷达VS5,2019款 280TSI 自动 悦享型,一汽大众捷达VS5发动机油耗高4S店不回复,发动机,2023-08-18,用户评分
986749,长城汽车,魏牌 VV6,2020款 2.0T 两驱 智护+,魏牌 VV6车辆底盘生锈厂家否认质量问题,车身电器,2023-08-18,处理反馈
986746,一汽奔腾,奔腾B30EV,2019款 EV400,奔腾B30EV空调压缩机故障导致不制冷,车身电器,2023-08-18,用户评分
986738,比亚迪,秦PLUS,2021款 DM-i 55KM 旗舰型,比亚迪秦PLUS EV模式发动机自动启动,发动机,2023-08-18,处理反馈
986728,一汽-大众,速腾,2021款 280TSI DSG 舒适智联版,一汽大众速腾修车质量 时间问题要求处理,人员技术,2023-08-18,用户评分
986725,一汽丰田,亚洲龙,2019款 2.0L 豪华版 国VI,一汽丰田亚洲龙换挡杆脱皮希望厂家更换,车身电器,2023-08-18,处理反馈
986715,奇瑞汽车,瑞虎8,2020款 290TGDI 自动 精英版,奇瑞瑞虎8变速箱换挡异响希望解决,变速器,2023-08-18,处理反馈
986714,宝马（进口）,宝马X4 M,2021款 X4 M雷霆版,进口宝马X4 M新换大灯日行灯有色差,车身电器,2023-08-18,处理反馈
986694,长城汽车,哈弗H9,2017款 2.0T 四驱 豪华型 7座 汽油,哈弗H9发动机严重烧机油影响使用,发动机,2023-08-18,用户评分
986679,比亚迪,宋Pro新能源,2022款 DM-i 110km 旗舰型Pro,比亚迪宋Pro新能源EV模式时发动机异常启动,发动机,2023-08-18,处理反馈
986673,江淮汽车,嘉悦A5,2020款 1.5T CVT 超越+型,江淮嘉悦A5变速箱异响4S店不予质保,变速器,2023-08-18,处理反馈
986672,比亚迪,唐新能源,2021款 DM-i 112KM 尊贵型,比亚迪唐新能源EV模式自动切换至HEV模式,发动机,2023-08-18,处理反馈
986667,极氪,极氪001,2021款 超长续航 双电机 YOU版,极氪001动力电池衰减严重希望厂家处理,车身电器,2023-08-18,处理反馈
986664,一汽-大众,探岳,2019款 330TSI 两驱 豪华型 国Ⅵ,一汽大众探岳大灯白内障亮度低存在安全隐患,车身电器,2023-08-18,处理反馈
986662,长城汽车,哈弗M6,2019款 1.5T DCT 两驱 超值版 国VI,哈弗M6底盘及发动机舱内铁件锈烂严重,车身电器,2023-08-18,处理反馈
986660,比亚迪,汉,2020款 DM 四驱 性能版 豪华型,比亚迪汉车机反应迟钝 车机死机,车身电器,2023-08-18,处理反馈
986645,长安汽车,长安奔奔E-Star,2021款 国民版 心悦版 磷酸铁锂（31.18kWh）,长安奔奔E-Star动力电池故障影响使用,车身电器,2023-08-18,处理反馈
986643,奇瑞捷豹路虎,捷豹XEL,2021款 2.0T 250PS R-DYNAMIC S进取运动版,捷豹XEL车机系统无法升级希望尽快处理,服务,2023-08-18,处理反馈
986637,一汽丰田,皇冠陆放,2021款 2.5L HEV 四驱 尊贵版,一汽丰田皇冠陆放车机不升级不支持carplay,车身电器,2023-08-18,用户评分
986617,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源EV模式发动机自动启动,发动机,2023-08-18,用户评分
986609,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰型,比亚迪宋PLUS新能源EV模式发动机启动,发动机,2023-08-18,处理反馈
986602,星途,星途TX,2019款 TX 1.6T 两驱 紫金版,星途TX变速箱换挡顿挫 希望厂家处理问题,变速器,2023-08-18,信息审核
986600,长城汽车,哈弗神兽,2022款 1.5T 智享版,哈弗神兽车机卡顿系统不更新影响使用,车身电器,2023-08-18,处理反馈
986596,长安福特,锐际,2020款 EcoBoost 245 四驱 嘉享款,长安福特锐际车机系统两年多不更新升级,服务,2023-08-18,用户评分
986572,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰型,比亚迪宋PLUS新能源发动机自启动无法控制,发动机,2023-08-18,处理反馈
986556,一汽丰田,亚洲龙,2019款 2.0L 豪华版 国VI,一汽丰田亚洲龙事故维修后车身多处划痕,人员技术,2023-08-18,用户评分
986554,比亚迪,汉,2022款 DM-i 121KM 尊享型,比亚迪汉发动机EV模式启动无法关闭,发动机,2023-08-18,用户评分
986544,长安福特,锐际,2020款 EcoBoost 245 两驱 聪慧嘉享款,长安福特锐际车机不更新百度地图版本落后,服务,2023-08-18,用户评分
986543,华晨宝马,宝马X3,2021款 改款 xDrive28i M运动套装,华晨宝马X3车机系统功能实车与宣传不符,销售欺诈,2023-08-18,处理反馈
986539,一汽-大众,迈腾,2019款 330TSI DSG 豪华型 国VI,一汽大众迈腾颠簸路行驶底盘异响,前后桥及悬挂系统,2023-08-18,处理反馈
986523,领克,领克05,2022款 2.0TD 两驱 耀Halo,领克05经销商基础保养工时费上涨未告知,服务收费,2023-08-18,用户评分
986515,长安福特,锐际,2020款 EcoBoost 245 两驱 聪慧嘉享款,长安福特锐际车机未升级无法手机互联,服务,2023-08-18,处理反馈
986510,比亚迪,唐新能源,2021款 DM-i 112KM 尊贵型,比亚迪唐新能源EV模式时自动启动发动机,发动机,2023-08-18,处理反馈
986505,比亚迪,宋Pro新能源,2022款 DM-i 110km 旗舰型Pro,比亚迪宋Pro新能源车门缝隙大无法调整,车身电器,2023-08-18,处理反馈
986498,长城汽车,哈弗大狗,2021款 2.0T DCT 四驱 中华田园犬版,哈弗大狗后挡风玻璃自燃爆裂要求处理,车身电器,2023-08-18,用户评分
986496,比亚迪,秦PLUS,2021款 DM-i 55KM 旗舰型,比亚迪秦PLUS纯电模式发动机无故启动,发动机,2023-08-18,用户评分
986489,比亚迪,汉,2022款 DM-i 121KM 尊贵型,比亚迪汉EV模式下发动机自动启动,发动机,2023-08-18,用户评分
986481,广汽丰田,YARiS L 致炫,2020款 致炫X 1.5L CVT 豪华版,广汽丰田YARiS L 致炫发动机故障灯亮,发动机,2023-08-18,信息审核
986473,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源EV模式自启动发动机,发动机,2023-08-18,用户评分
986471,东风雪铁龙,C4世嘉,2016款 1.6L 自动 豪华型,东风雪铁龙C4世嘉行驶中车轮异响,前后桥及悬挂系统,2023-08-18,用户评分
986463,长安汽车,长安CS75 PLUS,2021款 1.5T 自动 豪华型,长安CS75 PLUS车机导航不予更新希望解决,服务,2023-08-18,处理反馈
986459,奥迪（进口）,奥迪A5,2021款 Coupe 45 TFSI quattro 臻选动感型,进口奥迪A5主驾驶位原车音响破音不予保修,车身电器,2023-08-18,用户评分
986450,长城汽车,哈弗神兽,2022款 1.5T 智享版,哈弗神兽导航版本过低 系统延迟,车身电器,2023-08-18,用户评分
986406,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源强制启动发动机,发动机,2023-08-18,处理反馈
986389,长安汽车,长安UNI-T,2022款 1.5T 尊贵型,长安UNI-T车机行驶中黑屏希望厂家解决,车身电器,2023-08-18,处理反馈
986385,比亚迪,秦PLUS,2021款 DM-i 55KM 旗舰型,比亚迪秦PLUS短时间内大幅降价 保养费上涨,服务收费,2023-08-18,用户评分
986381,比亚迪,唐新能源,2021款 DM-i 112KM 尊荣型,比亚迪唐新能源EV模式启动发动机,发动机,2023-08-18,用户评分
986369,比亚迪,宋PLUS新能源,2021款 DM-i 100KM 四驱 旗舰PLUS,比亚迪宋PLUS新能源EV模式下启动发动机,发动机,2023-08-18,用户评分
986361,比亚迪,宋PLUS新能源,2021款 DM-i 51KM 尊荣型,比亚迪宋PLUS新能源EV模式发动机自启动,发动机,2023-08-18,处理反馈
986357,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源EV模式发动机启动,发动机,2023-08-18,处理反馈
986353,北京越野,北京BJ40,2020款 2.0T 自动 四驱 城市猎人版 至尊型,北京BJ40新车已经出现了两次电瓶亏电报故障,车身电器,2023-08-18,处理反馈
986343,比亚迪,唐新能源,2021款 DM-i 112KM 尊荣型,比亚迪唐新能源EV模式启动发动机 保养涨价,发动机,2023-08-18,处理反馈
986320,上汽大众,ID.4 X,2021款 Pro 极智长续航版,上汽大众ID.4 X更换电机后电耗增高,发动机,2023-08-17,处理反馈
986314,比亚迪,宋PLUS新能源,2021款 DM-i 51KM 尊荣型,比亚迪宋PLUS新能源EV模式发动机自动启动,发动机,2023-08-17,处理反馈
986313,比亚迪,秦PLUS,2021款 DM-i 120KM 尊贵型,比亚迪秦PLUS EV模式发动机自动启动,发动机,2023-08-17,用户评分
986312,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰型,比亚迪宋PLUS新能源EV模式启动发动机,发动机,2023-08-17,处理反馈
986310,东风日产,劲客,2017款 1.5L CVT 智行版,东风日产劲客仪表提示ABS故障灯报警,制动系统,2023-08-17,用户评分
986294,广汽本田,雅阁,2021款 260TURBO 豪华·星空限量版,广汽本田雅阁加速无力售后未解决问题,发动机,2023-08-17,用户评分
986280,长安汽车,逸动,2021款 PLUS 蓝鲸NE 1.4T GDI DCT 尊贵型,长安逸动左前大灯行驶中自动降到最低,车身电器,2023-08-17,处理反馈
